fraction,seed,method,metric,value
0.05,0,uda,accuracy,0.5287437899219305
0.05,0,uda_cal,auc,
0.05,0,uda_cal,accuracy,
0.05,0,target_only,auc,0.8043413676406004
0.05,0,target_only,accuracy,0.7650816181689141
0.05,0,target_only_cal,auc,0.8043413676406004
0.05,0,target_only_cal,accuracy,0.7650816181689141
0.05,0,vla,auc,0.8108204810250845
0.05,0,vla,accuracy,0.7750177430801988
0.05,0,vla_st,auc,0.8096747526415046
0.05,0,vla_st,accuracy,0.7643718949609652
0.05,0,routed,auc,0.8108204810250845
0.05,0,routed,accuracy,0.7750177430801988
0.05,0,oracle,auc,0.8425275775659408
0.05,0,oracle,accuracy,0.7984386089425124
0.05,1,uda,auc,0.5338280503242141
0.05,1,uda,accuracy,0.5287437899219305
0.05,1,uda_cal,auc,
0.05,1,uda_cal,accuracy,
0.05,1,target_only,auc,0.7869384380893333
0.05,1,target_only,accuracy,0.765791341376863
0.05,1,target_only_cal,auc,0.7869384380893333
0.05,1,target_only_cal,accuracy,0.765791341376863
0.05,1,vla,auc,0.7824782350357797
0.05,1,vla,accuracy,0.7643718949609652
0.05,1,vla_st,auc,0.7824782350357797
0.05,1,vla_st,accuracy,0.7643718949609652
0.05,1,routed,auc,0.7869384380893333
0.05,1,routed,accuracy,0.765791341376863
0.05,1,oracle,auc,0.8425275775659408
0.05,1,oracle,accuracy,0.7984386089425124
0.05,2,uda,auc,0.5338280503242141
0.05,2,uda,accuracy,0.5287437899219305
0.05,2,uda_cal,auc,
0.05,2,uda_cal,accuracy,
0.05,2,target_only,auc,0.8013963161021984
0.05,2,target_only,accuracy,0.7707594038325053
0.05,2,target_only_cal,auc,0.8013963161021984
0.05,2,target_only_cal,accuracy,0.7707594038325053
0.05,2,vla,auc,0.812962101836782
0.05,2,vla,accuracy,0.7757274662881476
0.05,2,vla_st,auc,0.8049032524735851
0.05,2,vla_st,accuracy,0.7707594038325053
0.05,2,routed,auc,0.812962101836782
0.05,2,routed,accuracy,0.7757274662881476
0.05,2,oracle,auc,0.8425275775659408
0.05,2,oracle,accuracy,0.7984386089425124
0.05,3,uda,auc,0.5338280503242141
0.05,3,uda,accuracy,0.5287437899219305
0.05,3,uda_cal,auc,
0.05,3,uda_cal,accuracy,
0.05,3,target_only,auc,0.810020925366194
0.05,3,target_only,accuracy,0.7778566359119943
0.05,3,target_only_cal,auc,0.810020925366194
0.05,3,target_only_cal,accuracy,0.7778566359119943
0.05,3,vla,auc,0.8163489111059443
0.05,3,vla,accuracy,0.7821149751596878
0.05,3,vla_st,auc,0.8163489111059443
0.05,3,vla_st,accuracy,0.7821149751596878
0.05,3,routed,auc,0.8163489111059443
0.05,3,routed,accuracy,0.7821149751596878
0.05,3,oracle,auc,0.8425275775659408
0.05,3,oracle,accuracy,0.7984386089425124
0.05,4,uda,auc,0.5338280503242141
0.05,4,uda,accuracy,0.5287437899219305
0.05,4,uda_cal,auc,
0.05,4,uda_cal,accuracy,
0.05,4,target_only,auc,0.7957555090547418
0.05,4,target_only,accuracy,0.7459190915542938
0.05,4,target_only_cal,auc,0.7957555090547418
0.05,4,target_only_cal,accuracy,0.7459190915542938
0.05,4,vla,auc,0.7961675579322638
0.05,4,vla,accuracy,0.751596877217885
0.05,4,vla_st,auc,0.8018290320080602
0.05,4,vla_st,accuracy,0.7452093683463449
0.05,4,routed,auc,0.7957555090547418
0.05,4,routed,accuracy,0.7459190915542938
0.05,4,oracle,auc,0.8425275775659408
0.05,4,oracle,accuracy,0.7984386089425124
0.1,0,uda,auc,0.5338280503242141
0.1,0,uda,accuracy,0.5287437899219305
0.1,0,uda_cal,auc,
0.1,0,uda_cal,accuracy,
0.1,0,target_only,auc,0.8080110568601616
0.1,0,target_only,accuracy,0.765791341376863
0.1,0,target_only_cal,auc,0.8080110568601616
0.1,0,target_only_cal,accuracy,0.765791341376863
0.1,0,vla,auc,0.8067787852954093
0.1,0,vla,accuracy,0.7679205110007097
0.1,0,vla_st,auc,0.8094577488439383
0.1,0,vla_st,accuracy,0.765791341376863
0.1,0,routed,auc,0.8080110568601616
0.1,0,routed,accuracy,0.765791341376863
0.1,0,oracle,auc,0.8425275775659408
0.1,0,oracle,accuracy,0.7984386089425124
0.1,1,uda,auc,0.5338280503242141
0.1,1,uda,accuracy,0.5287437899219305
0.1,1,uda_cal,auc,
0.1,1,uda_cal,accuracy,
0.1,1,target_only,auc,0.8126650133043994
0.1,1,target_only,accuracy,0.7764371894960965
0.1,1,target_only_cal,auc,0.8126650133043994
0.1,1,target_only_cal,accuracy,0.7764371894960965
0.1,1,vla,auc,0.8084851068227027
0.1,1,vla,accuracy,0.7679205110007097
0.1,1,vla_st,auc,0.815721150120127
0.1,1,vla_st,accuracy,0.7828246983676366
0.1,1,routed,auc,0.8126650133043994
0.1,1,routed,accuracy,0.7764371894960965
0.1,1,oracle,auc,0.8425275775659408
0.1,1,oracle,accuracy,0.7984386089425124
0.1,2,uda,auc,0.5338280503242141
0.1,2,uda,accuracy,0.5287437899219305
0.1,2,uda_cal,auc,
0.1,2,uda_cal,accuracy,
0.1,2,target_only,auc,0.8214885427161642
0.1,2,target_only,accuracy,0.7821149751596878
0.1,2,target_only_cal,auc,0.8214885427161642
0.1,2,target_only_cal,accuracy,0.7821149751596878
0.1,2,vla,auc,0.8313299232736573
0.1,2,vla,accuracy,0.7877927608232789
0.1,2,vla_st,auc,0.8313299232736573
0.1,2,vla_st,accuracy,0.7877927608232789
0.1,2,routed,auc,0.8313299232736573
0.1,2,routed,accuracy,0.7877927608232789
0.1,2,oracle,auc,0.8425275775659408
0.1,2,oracle,accuracy,0.7984386089425124
0.1,3,uda,auc,0.5338280503242141
0.1,3,uda,accuracy,0.5287437899219305
0.1,3,uda_cal,auc,
0.1,3,uda_cal,accuracy,
0.1,3,target_only,auc,0.8198674726807719
0.1,3,target_only,accuracy,0.7814052519517388
0.1,3,target_only_cal,auc,0.8198674726807719
0.1,3,target_only_cal,accuracy,0.7814052519517388
0.1,3,vla,auc,0.8170425482445942
0.1,3,vla,accuracy,0.7842441447835344
0.1,3,vla_st,auc,0.8253196930946292
0.1,3,vla_st,accuracy,0.7877927608232789
0.1,3,routed,auc,0.8170425482445942
0.1,3,routed,accuracy,0.7842441447835344
0.1,3,oracle,auc,0.8425275775659408
0.1,3,oracle,accuracy,0.7984386089425124
0.1,4,uda,auc,0.5338280503242141
0.1,4,uda,accuracy,0.5287437899219305
0.1,4,uda_cal,auc,
0.1,4,uda_cal,accuracy,
0.1,4,target_only,auc,0.8109380247487664
0.1,4,target_only,accuracy,0.7814052519517388
0.1,4,target_only_cal,auc,0.8109380247487664
0.1,4,target_only_cal,accuracy,0.7814052519517388
0.1,4,vla,auc,0.8135769459298873
0.1,4,vla,accuracy,0.7814052519517388
0.1,4,vla_st,auc,0.818954248366013
0.1,4,vla_st,accuracy,0.7892122072391767
0.1,4,routed,auc,0.8109380247487664
0.1,4,routed,accuracy,0.7814052519517388
0.1,4,oracle,auc,0.8425275775659408
0.1,4,oracle,accuracy,0.7984386089425124
0.25,0,uda,auc,0.5338280503242141
0.25,0,uda,accuracy,0.5287437899219305
0.25,0,uda_cal,auc,
0.25,0,uda_cal,accuracy,
