table_id,proxy_col,direction,thresh_method,binarize_thresh,n_rows,positive_rate,kept,reason,proxy_quality
z_id_tables_licensed_Coritiba_14,CV,NEGATIVE,otsu,0.25,40.0,0.9,False,concept_cap,
z_id_tables_licensed_Coritiba_15,CV,NEGATIVE,otsu,0.25,40.0,0.9,False,concept_cap,
z_id_tables_licensed_Coritiba_16,CV,NEGATIVE,otsu,0.25,40.0,0.9,False,concept_cap,
z_id_tables_licensed_Coritiba_17,CV,NEGATIVE,otsu,0.25,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Coritiba_18,CV,NEGATIVE,otsu,0.25,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Coritiba_19,CV,NEGATIVE,otsu,0.25,41.0,0.926829268292683,False,extreme_pos_rate,
z_id_tables_licensed_Coritiba_2,CV,NEGATIVE,otsu,0.25,38.0,0.8947368421052632,False,concept_cap,
z_id_tables_licensed_Coritiba_3,CV,NEGATIVE,otsu,0.25,38.0,0.9210526315789473,False,extreme_pos_rate,
z_id_tables_licensed_Coritiba_4,CV,NEGATIVE,otsu,0.25,38.0,0.9210526315789473,False,extreme_pos_rate,
z_id_tables_licensed_Coritiba_5,CV,NEGATIVE,otsu,0.25,38.0,0.9210526315789473,False,extreme_pos_rate,
z_id_tables_licensed_Coritiba_6,CV,NEGATIVE,otsu,0.25,39.0,0.9487179487179487,False,extreme_pos_rate,
z_id_tables_licensed_Coritiba_7,CV,NEGATIVE,otsu,0.25,39.0,0.9487179487179487,False,extreme_pos_rate,
z_id_tables_licensed_Coritiba_8,CV,NEGATIVE,otsu,0.25,39.0,0.9487179487179487,False,extreme_pos_rate,
z_id_tables_licensed_Coritiba_9,CV,NEGATIVE,otsu,0.25,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_1,CV,NEGATIVE,otsu,0.25,32.0,0.96875,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_10,CV,NEGATIVE,otsu,0.25,42.0,0.9761904761904762,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_11,CV,NEGATIVE,otsu,0.25,42.0,0.9761904761904762,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_12,CV,NEGATIVE,otsu,0.25,42.0,0.9761904761904762,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_13,CV,NEGATIVE,otsu,0.25,42.0,0.9761904761904762,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_14,CV,NEGATIVE,otsu,0.25,45.0,0.9777777777777777,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_15,CV,NEGATIVE,otsu,0.25,45.0,0.9777777777777777,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_16,CV,NEGATIVE,otsu,0.25,45.0,0.9777777777777777,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_17,CV,NEGATIVE,otsu,0.25,45.0,0.9777777777777777,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_18,CV,NEGATIVE,otsu,0.25,45.0,0.9555555555555556,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_19,CV,NEGATIVE,otsu,0.25,45.0,0.9777777777777777,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_2,CV,NEGATIVE,otsu,0.25,32.0,0.96875,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_20,CV,NEGATIVE,otsu,0.25,45.0,0.9555555555555556,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_3,CV,NEGATIVE,otsu,0.25,32.0,0.96875,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_4,CV,NEGATIVE,otsu,0.25,42.0,0.9761904761904762,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_5,CV,NEGATIVE,otsu,0.25,42.0,0.9761904761904762,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_6,CV,NEGATIVE,otsu,0.25,41.0,0.975609756097561,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_7,CV,NEGATIVE,otsu,0.25,41.0,0.975609756097561,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_8,CV,NEGATIVE,otsu,0.25,42.0,0.9761904761904762,False,extreme_pos_rate,
z_id_tables_licensed_Flamengo_9,CV,NEGATIVE,otsu,0.25,42.0,0.9761904761904762,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_1,CV,NEGATIVE,otsu,0.25,36.0,0.9722222222222222,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_10,CV,NEGATIVE,otsu,0.25,42.0,0.9523809523809523,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_11,CV,NEGATIVE,otsu,0.25,42.0,0.9523809523809523,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_12,CV,NEGATIVE,otsu,0.25,42.0,0.9523809523809523,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_13,CV,NEGATIVE,otsu,0.25,43.0,0.9534883720930233,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_14,CV,NEGATIVE,otsu,0.25,43.0,0.9534883720930233,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_15,CV,NEGATIVE,otsu,0.25,43.0,0.9534883720930233,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_16,CV,NEGATIVE,otsu,0.25,43.0,0.9534883720930233,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_17,CV,NEGATIVE,otsu,0.25,43.0,0.9534883720930233,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_18,CV,NEGATIVE,otsu,0.25,43.0,0.9534883720930233,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_2,CV,NEGATIVE,otsu,0.25,37.0,0.9459459459459459,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_3,CV,NEGATIVE,otsu,0.25,38.0,0.9473684210526315,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_4,CV,NEGATIVE,otsu,0.25,40.0,0.975,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_5,CV,NEGATIVE,otsu,0.25,41.0,0.9512195121951219,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_6,CV,NEGATIVE,otsu,0.25,41.0,0.9512195121951219,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_7,CV,NEGATIVE,otsu,0.25,41.0,0.9512195121951219,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_8,CV,NEGATIVE,otsu,0.25,41.0,0.9512195121951219,False,extreme_pos_rate,
z_id_tables_licensed_Fluminense_9,CV,NEGATIVE,otsu,0.25,42.0,0.9523809523809523,False,extreme_pos_rate,
z_id_tables_licensed_Fortaleza_10,CV,NEGATIVE,otsu,0.25,32.0,0.96875,False,extreme_pos_rate,
z_id_tables_licensed_Fortaleza_11,CV,NEGATIVE,otsu,0.25,32.0,0.9375,False,extreme_pos_rate,
z_id_tables_licensed_Fortaleza_14,CV,NEGATIVE,otsu,0.25,32.0,0.875,False,concept_cap,
z_id_tables_licensed_Fortaleza_15,CV,NEGATIVE,otsu,0.25,32.0,0.875,False,duplicate,
z_id_tables_licensed_Fortaleza_16,CV,NEGATIVE,otsu,0.25,32.0,0.875,False,concept_cap,
z_id_tables_licensed_Fortaleza_17,CV,NEGATIVE,otsu,0.25,33.0,0.9393939393939394,False,extreme_pos_rate,
z_id_tables_licensed_Fortaleza_3,CV,NEGATIVE,otsu,0.25,30.0,0.9,False,concept_cap,
z_id_tables_licensed_Fortaleza_5,CV,NEGATIVE,otsu,0.25,30.0,0.9,False,duplicate,
z_id_tables_licensed_Fortaleza_6,CV,NEGATIVE,otsu,0.25,30.0,0.9,False,concept_cap,
z_id_tables_licensed_Fortaleza_7,CV,NEGATIVE,otsu,0.25,30.0,0.9,False,duplicate,
z_id_tables_licensed_Fortaleza_8,CV,NEGATIVE,otsu,0.25,30.0,0.9333333333333333,False,extreme_pos_rate,
z_id_tables_licensed_Fortaleza_9,CV,NEGATIVE,otsu,0.25,30.0,0.9,False,duplicate,
z_id_tables_licensed_Goi%C3%A1s,CV,NEGATIVE,otsu,0.25,39.0,0.9487179487179487,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_1,CV,NEGATIVE,otsu,0.25,40.0,0.95,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_10,CV,NEGATIVE,otsu,0.25,41.0,0.926829268292683,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_11,CV,NEGATIVE,otsu,0.25,41.0,0.926829268292683,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_12,CV,NEGATIVE,otsu,0.25,42.0,0.9523809523809523,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_13,CV,NEGATIVE,otsu,0.25,42.0,0.9523809523809523,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_14,CV,NEGATIVE,otsu,0.25,42.0,0.9523809523809523,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_15,CV,NEGATIVE,otsu,0.25,45.0,0.9333333333333333,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_16,CV,NEGATIVE,otsu,0.25,45.0,0.9333333333333333,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_17,CV,NEGATIVE,otsu,0.25,45.0,0.9333333333333333,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_18,CV,NEGATIVE,otsu,0.25,45.0,0.9333333333333333,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_3,CV,NEGATIVE,otsu,0.25,40.0,0.95,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_4,CV,NEGATIVE,otsu,0.25,40.0,0.95,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_5,CV,NEGATIVE,otsu,0.25,40.0,0.95,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_6,CV,NEGATIVE,otsu,0.25,40.0,0.95,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_8,CV,NEGATIVE,otsu,0.25,41.0,0.9512195121951219,False,extreme_pos_rate,
z_id_tables_licensed_Goi%C3%A1s_9,CV,NEGATIVE,otsu,0.25,41.0,0.9512195121951219,False,extreme_pos_rate,
z_id_tables_licensed_Gr%C3%AAmio,CV,NEGATIVE,otsu,0.25,35.0,0.9714285714285714,False,extreme_pos_rate,
z_id_tables_licensed_Gr%C3%AAmio_10,CV,NEGATIVE,otsu,0.25,37.0,0.918918918918919,False,extreme_pos_rate,
z_id_tables_licensed_Gr%C3%AAmio_11,CV,NEGATIVE,otsu,0.25,37.0,0.8378378378378378,False,concept_cap,
z_id_tables_licensed_Gr%C3%AAmio_12,CV,NEGATIVE,otsu,0.25,37.0,0.8918918918918919,False,concept_cap,
z_id_tables_licensed_Gr%C3%AAmio_13,CV,NEGATIVE,otsu,0.25,37.0,0.8378378378378378,False,concept_cap,
z_id_tables_licensed_Gr%C3%AAmio_14,CV,NEGATIVE,otsu,0.25,38.0,0.8421052631578947,False,duplicate,
z_id_tables_licensed_Gr%C3%AAmio_15,CV,NEGATIVE,otsu,0.25,38.0,0.8421052631578947,False,duplicate,
z_id_tables_licensed_Gr%C3%AAmio_16,CV,NEGATIVE,otsu,0.25,39.0,0.8461538461538461,False,concept_cap,
z_id_tables_licensed_Gr%C3%AAmio_17,CV,NEGATIVE,otsu,0.25,39.0,0.8461538461538461,False,duplicate,
z_id_tables_licensed_Gr%C3%AAmio_18,CV,NEGATIVE,otsu,0.25,39.0,0.8461538461538461,False,concept_cap,
z_id_tables_licensed_Gr%C3%AAmio_19,CV,NEGATIVE,otsu,0.25,39.0,0.8461538461538461,False,concept_cap,
z_id_tables_licensed_Gr%C3%AAmio_2,CV,NEGATIVE,otsu,0.25,36.0,0.8333333333333334,False,duplicate,
z_id_tables_licensed_Gr%C3%AAmio_20,CV,NEGATIVE,otsu,0.25,39.0,0.8461538461538461,False,duplicate,
z_id_tables_licensed_Gr%C3%AAmio_21,CV,NEGATIVE,otsu,0.25,39.0,0.8461538461538461,False,duplicate,
z_id_tables_licensed_Gr%C3%AAmio_3,CV,NEGATIVE,otsu,0.25,36.0,0.8888888888888888,False,concept_cap,
z_id_tables_licensed_Gr%C3%AAmio_4,CV,NEGATIVE,otsu,0.25,36.0,0.8333333333333334,False,duplicate,
z_id_tables_licensed_Gr%C3%AAmio_5,CV,NEGATIVE,otsu,0.25,36.0,0.8611111111111112,False,duplicate,
z_id_tables_licensed_Gr%C3%AAmio_6,CV,NEGATIVE,otsu,0.25,36.0,0.8333333333333334,False,concept_cap,
z_id_tables_licensed_Gr%C3%AAmio_7,CV,NEGATIVE,otsu,0.25,36.0,0.8611111111111112,False,duplicate,
z_id_tables_licensed_Gr%C3%AAmio_8,CV,NEGATIVE,otsu,0.25,37.0,0.918918918918919,False,extreme_pos_rate,
z_id_tables_licensed_Gr%C3%AAmio_9,CV,NEGATIVE,otsu,0.25,37.0,0.918918918918919,False,extreme_pos_rate,
z_id_tables_licensed_Hosp_Network_geocoded,stroke_unit,NEGATIVE,otsu,0.25,35.0,0.2857142857142857,True,,1.0
z_id_tables_licensed_Internacional_10,CV,NEGATIVE,otsu,0.25,41.0,0.9024390243902439,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_11,CV,NEGATIVE,otsu,0.25,42.0,0.9761904761904762,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_12,CV,NEGATIVE,otsu,0.25,41.0,0.926829268292683,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_13,CV,NEGATIVE,otsu,0.25,41.0,0.926829268292683,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_14,CV,NEGATIVE,otsu,0.25,41.0,0.926829268292683,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_15,CV,NEGATIVE,otsu,0.25,41.0,0.926829268292683,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_16,CV,NEGATIVE,otsu,0.25,49.0,0.9183673469387755,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_17,CV,NEGATIVE,otsu,0.25,49.0,0.9183673469387755,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_18,CV,NEGATIVE,otsu,0.25,49.0,0.8979591836734694,False,concept_cap,
z_id_tables_licensed_Internacional_19,CV,NEGATIVE,otsu,0.25,49.0,0.8979591836734694,False,duplicate,
z_id_tables_licensed_Internacional_2,CV,NEGATIVE,otsu,0.25,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_20,CV,NEGATIVE,otsu,0.25,49.0,0.8979591836734694,False,duplicate,
z_id_tables_licensed_Internacional_21,CV,NEGATIVE,otsu,0.25,49.0,0.8979591836734694,False,duplicate,
z_id_tables_licensed_Internacional_22,CV,NEGATIVE,otsu,0.25,49.0,0.8979591836734694,False,duplicate,
z_id_tables_licensed_Internacional_23,CV,NEGATIVE,otsu,0.25,49.0,0.8979591836734694,False,duplicate,
z_id_tables_licensed_Internacional_3,CV,NEGATIVE,otsu,0.25,40.0,0.975,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_4,CV,NEGATIVE,otsu,0.25,40.0,0.95,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_5,CV,NEGATIVE,otsu,0.25,40.0,0.975,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_6,CV,NEGATIVE,otsu,0.25,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_7,CV,NEGATIVE,otsu,0.25,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_8,CV,NEGATIVE,otsu,0.25,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Internacional_9,CV,NEGATIVE,otsu,0.25,41.0,0.9024390243902439,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_10,CV,NEGATIVE,otsu,0.25,43.0,0.9534883720930233,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_11,CV,NEGATIVE,otsu,0.25,46.0,0.9347826086956522,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_12,CV,NEGATIVE,otsu,0.25,46.0,0.9347826086956522,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_13,CV,NEGATIVE,otsu,0.25,46.0,0.9347826086956522,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_14,CV,NEGATIVE,otsu,0.25,46.0,0.9347826086956522,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_15,CV,NEGATIVE,otsu,0.25,46.0,0.9347826086956522,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_16,CV,NEGATIVE,otsu,0.25,46.0,0.9347826086956522,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_17,CV,NEGATIVE,otsu,0.3333333333333333,47.0,0.9361702127659575,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_2,CV,NEGATIVE,otsu,0.25,30.0,0.9333333333333333,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_3,CV,NEGATIVE,otsu,0.25,30.0,0.9333333333333333,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_4,CV,NEGATIVE,otsu,0.25,30.0,0.9666666666666667,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_5,CV,NEGATIVE,otsu,0.25,30.0,0.9666666666666667,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_7,CV,NEGATIVE,otsu,0.25,31.0,0.967741935483871,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_8,CV,NEGATIVE,otsu,0.25,31.0,0.967741935483871,False,extreme_pos_rate,
z_id_tables_licensed_Palmeiras_9,CV,NEGATIVE,otsu,0.25,32.0,0.96875,False,extreme_pos_rate,
z_id_tables_licensed_Santos_10,CV,NEGATIVE,otsu,0.3333333333333333,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Santos_11,CV,NEGATIVE,otsu,0.3333333333333333,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Santos_12,CV,NEGATIVE,otsu,0.3333333333333333,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Santos_13,CV,NEGATIVE,otsu,0.3333333333333333,42.0,0.9285714285714286,False,extreme_pos_rate,
z_id_tables_licensed_Santos_14,CV,NEGATIVE,otsu,0.3333333333333333,44.0,0.9318181818181818,False,extreme_pos_rate,
z_id_tables_licensed_Santos_2,CV,NEGATIVE,otsu,0.3333333333333333,33.0,0.9393939393939394,False,extreme_pos_rate,
z_id_tables_licensed_Santos_3,CV,NEGATIVE,otsu,0.3333333333333333,33.0,0.9393939393939394,False,extreme_pos_rate,
z_id_tables_licensed_Santos_4,CV,NEGATIVE,otsu,0.3333333333333333,33.0,0.9393939393939394,False,extreme_pos_rate,
z_id_tables_licensed_Santos_5,CV,NEGATIVE,otsu,0.3333333333333333,34.0,0.9117647058823529,False,extreme_pos_rate,
z_id_tables_licensed_Santos_6,CV,NEGATIVE,otsu,0.3333333333333333,34.0,0.9117647058823529,False,extreme_pos_rate,
z_id_tables_licensed_Santos_7,CV,NEGATIVE,otsu,0.3333333333333333,34.0,0.9117647058823529,False,extreme_pos_rate,
z_id_tables_licensed_Santos_8,CV,NEGATIVE,otsu,0.3333333333333333,36.0,0.9166666666666666,False,extreme_pos_rate,
z_id_tables_licensed_Santos_9,CV,NEGATIVE,otsu,0.3333333333333333,37.0,0.918918918918919,False,extreme_pos_rate,
z_id_tables_licensed_Sport_10,CV,NEGATIVE,otsu,0.25,36.0,0.9444444444444444,False,extreme_pos_rate,
z_id_tables_licensed_Sport_12,CV,NEGATIVE,otsu,0.25,37.0,0.918918918918919,False,extreme_pos_rate,
z_id_tables_licensed_Sport_13,CV,NEGATIVE,otsu,0.25,38.0,0.9473684210526315,False,extreme_pos_rate,
z_id_tables_licensed_Sport_14,CV,NEGATIVE,otsu,0.25,38.0,0.9473684210526315,False,extreme_pos_rate,
z_id_tables_licensed_Sport_15,CV,NEGATIVE,otsu,0.25,38.0,0.9473684210526315,False,extreme_pos_rate,
z_id_tables_licensed_Sport_16,CV,NEGATIVE,otsu,0.25,38.0,0.9473684210526315,False,extreme_pos_rate,
z_id_tables_licensed_Sport_17,CV,NEGATIVE,otsu,0.25,38.0,0.9473684210526315,False,extreme_pos_rate,
z_id_tables_licensed_Sport_18,CV,NEGATIVE,otsu,0.25,38.0,0.9473684210526315,False,extreme_pos_rate,
z_id_tables_licensed_Sport_19,CV,NEGATIVE,otsu,0.25,38.0,0.9473684210526315,False,extreme_pos_rate,
z_id_tables_licensed_Sport_20,CV,NEGATIVE,otsu,0.25,38.0,0.9210526315789473,False,extreme_pos_rate,
z_id_tables_licensed_Sport_21,CV,NEGATIVE,otsu,0.25,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Sport_22,CV,NEGATIVE,otsu,0.25,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Sport_23,CV,NEGATIVE,otsu,0.25,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Sport_24,CV,NEGATIVE,otsu,0.25,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Sport_25,CV,NEGATIVE,otsu,0.25,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Sport_26,CV,NEGATIVE,otsu,0.25,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Sport_5,CV,NEGATIVE,otsu,0.25,34.0,0.9411764705882353,False,extreme_pos_rate,
z_id_tables_licensed_Sport_6,CV,NEGATIVE,otsu,0.25,35.0,0.9428571428571428,False,extreme_pos_rate,
z_id_tables_licensed_Sport_7,CV,NEGATIVE,otsu,0.25,35.0,0.9714285714285714,False,extreme_pos_rate,
z_id_tables_licensed_Sport_8,CV,NEGATIVE,otsu,0.25,35.0,0.9714285714285714,False,extreme_pos_rate,
z_id_tables_licensed_Sport_9,CV,NEGATIVE,otsu,0.25,35.0,0.9428571428571428,False,extreme_pos_rate,
z_id_tables_licensed_Vasco,CV,NEGATIVE,otsu,0.25,36.0,0.9166666666666666,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_11,CV,NEGATIVE,otsu,0.25,39.0,0.9487179487179487,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_12,CV,NEGATIVE,otsu,0.25,40.0,0.975,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_13,CV,NEGATIVE,otsu,0.3333333333333333,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_14,CV,NEGATIVE,otsu,0.3333333333333333,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_15,CV,NEGATIVE,otsu,0.3333333333333333,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_16,CV,NEGATIVE,otsu,0.3333333333333333,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_17,CV,NEGATIVE,otsu,0.3333333333333333,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_18,CV,NEGATIVE,otsu,0.3333333333333333,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_19,CV,NEGATIVE,otsu,0.3333333333333333,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_20,CV,NEGATIVE,otsu,0.3333333333333333,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_21,CV,NEGATIVE,otsu,0.3333333333333333,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_22,CV,NEGATIVE,otsu,0.3333333333333333,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_3,CV,NEGATIVE,otsu,0.25,36.0,0.9166666666666666,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_4,CV,NEGATIVE,otsu,0.3333333333333333,36.0,0.9166666666666666,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_5,CV,NEGATIVE,otsu,0.3333333333333333,37.0,0.918918918918919,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_6,CV,NEGATIVE,otsu,0.25,37.0,0.9459459459459459,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_7,CV,NEGATIVE,otsu,0.25,37.0,0.9459459459459459,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_8,CV,NEGATIVE,otsu,0.3333333333333333,37.0,0.918918918918919,False,extreme_pos_rate,
z_id_tables_licensed_Vasco_9,CV,NEGATIVE,otsu,0.3333333333333333,39.0,0.9230769230769231,False,extreme_pos_rate,
z_id_tables_licensed_validationreviews_angularjs_processed,cv,NEGATIVE,otsu,0.592139782761158,57.0,0.6666666666666666,False,concept_cap,
z_id_tables_licensed_validationreviews_angularjs_processed_1,cv,NEGATIVE,otsu,0.592139782761158,57.0,0.6666666666666666,False,duplicate,
z_processing_time_tables_licensed_clip_data,CVC,POSITIVE,otsu,53.05813953488372,60.0,0.43333333333333335,True,,1.0
z_running_time_tables_licensed_Juliet%20Forsyth,Total Strokes,POSITIVE,median_fallback,9876.0,79.0,0.9493670886075949,False,extreme_pos_rate,
z_running_time_tables_licensed_Rach%20Madden,Total Strokes,POSITIVE,otsu,3971.7000000000003,163.0,0.7116564417177914,True,,1.0
z_running_time_tables_licensed_nessus_example_2,CVSS,NEGATIVE,otsu,5.112500000000001,37.0,0.8108108108108109,True,,0.5137
z_running_time_tables_licensed_nessus_example_3,CVSS,NEGATIVE,otsu,5.112500000000001,37.0,0.8108108108108109,False,duplicate,
z_thing_tables_licensed_words_46,cvc,POSITIVE,otsu,0.25,83.0,0.03614457831325301,True,,0.5723
z_time_interval_tables_licensed_Juliet%20Forsyth,Total Strokes,POSITIVE,median_fallback,9876.0,79.0,0.9493670886075949,False,extreme_pos_rate,
z_time_interval_tables_licensed_Rach%20Madden,Total Strokes,POSITIVE,otsu,3971.7000000000003,163.0,0.7116564417177914,False,duplicate,
z_time_interval_tables_licensed_Simon%20R%20Gronow,Total Strokes,POSITIVE,otsu,10245.061224489797,212.0,0.6226415094339622,True,,1.0
z_time_interval_tables_licensed_spdcoach2noheader,Total Strokes,,,,,,False,high_cardinality,
