fraction,seed,method,metric,value
0.01,0,target_only,auc,0.870074747557771
0.01,0,target_only,accuracy,0.8341693110860886
0.01,0,target_only_cal,auc,0.870074747557771
0.01,0,target_only_cal,accuracy,0.8341693110860886
0.01,0,vla,auc,0.8702111032563167
0.01,0,vla,accuracy,0.8286416214556249
0.01,0,vla_st,auc,0.8762926307256297
0.01,0,vla_st,accuracy,0.8319172893847886
0.01,0,routed,auc,0.8702111032563167
0.01,0,routed,accuracy,0.8286416214556249
0.01,0,oracle,auc,0.9264249630964727
0.01,0,oracle,accuracy,0.8730678677449074
0.01,1,uda,auc,0.7667515191659475
0.01,1,uda,accuracy,0.7822704473334016
0.01,1,uda_cal,auc,0.7667515191659475
0.01,1,uda_cal,accuracy,0.7822704473334016
0.01,1,target_only,auc,0.8844436393951817
0.01,1,target_only,accuracy,0.8302794554202068
0.01,1,target_only_cal,auc,0.8844436393951817
0.01,1,target_only_cal,accuracy,0.8302794554202068
0.01,1,vla,auc,0.8814526492317862
0.01,1,vla,accuracy,0.8329409356126523
0.01,1,vla_st,auc,0.883552981700248
0.01,1,vla_st,accuracy,0.8308936431569249
0.01,1,routed,auc,0.8814526492317862
0.01,1,routed,accuracy,0.8329409356126523
0.01,1,oracle,auc,0.9264249630964727
0.01,1,oracle,accuracy,0.8730678677449074
0.01,2,uda,auc,0.7667515191659475
0.01,2,uda,accuracy,0.7822704473334016
0.01,2,uda_cal,auc,0.7667515191659475
0.01,2,uda_cal,accuracy,0.7822704473334016
0.01,2,target_only,auc,0.8701539766076014
0.01,2,target_only,accuracy,0.839594636093766
0.01,2,target_only_cal,auc,0.8701539766076014
0.01,2,target_only_cal,accuracy,0.839594636093766
0.01,2,vla,auc,0.8746843644736594
0.01,2,vla,accuracy,0.8373426143924659
0.01,2,vla_st,auc,0.8763173520310439
0.01,2,vla_st,accuracy,0.8368307912785341
0.01,2,routed,auc,0.8746843644736594
0.01,2,routed,accuracy,0.8373426143924659
0.01,2,oracle,auc,0.9264249630964727
0.01,2,oracle,accuracy,0.8730678677449074
0.01,3,uda,auc,0.7667515191659475
0.01,3,uda,accuracy,0.7822704473334016
0.01,3,uda_cal,auc,0.7667515191659475
0.01,3,uda_cal,accuracy,0.7822704473334016
0.01,3,target_only,auc,0.8621837586721706
0.01,3,target_only,accuracy,0.8184051591769884
0.01,3,target_only_cal,auc,0.8621837586721706
0.01,3,target_only_cal,accuracy,0.8184051591769884
0.01,3,vla,auc,0.86048371565307
0.01,3,vla,accuracy,0.8204524516327157
0.01,3,vla_st,auc,0.8587062854508988
0.01,3,vla_st,accuracy,0.8123656464325929
0.01,3,routed,auc,0.86048371565307
0.01,3,routed,accuracy,0.8204524516327157
0.01,3,oracle,auc,0.9264249630964727
0.01,3,oracle,accuracy,0.8730678677449074
0.01,4,uda,auc,0.7667515191659475
0.01,4,uda,accuracy,0.7822704473334016
0.01,4,uda_cal,auc,0.7667515191659475
0.01,4,uda_cal,accuracy,0.7822704473334016
0.01,4,target_only,auc,0.8688766707889947
0.01,4,target_only,accuracy,0.8285392568328386
0.01,4,target_only_cal,auc,0.8688766707889947
0.01,4,target_only_cal,accuracy,0.8285392568328386
